"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","C20index","SP500","TwoYearBond","TenYearBond","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY"
2013-05-24,6832.19,7204.51,9.4,562,326.5,105.4,138.9,294.5,191.5,112.2,232,112.8,193.5,204,107,176.9,125.3,98.16,14.97,92.88,544.48,1649.6,0.14,1.49,94.15,1386.8,5.76,8.7,0.87,0.99,0.94
2013-05-27,6891.11,7274.26,9.35,563,331.6,106.9,139.2,293.5,188,112.5,236,113.2,193.8,202.7,106.8,177,126.4,98.58,15.4,93.5,547.07,,0.17,1.51,,1395.95,5.76,8.71,0.87,0.99,0.94
2013-05-28,6967.37,7378.87,9.43,564.5,334.7,112,141,298.5,197,114,238.2,113.2,194,204,108.4,177,128.1,97.9,16.6,92.66,552.21,1660.06,0.21,1.56,95.01,1379.1,5.76,8.71,0.87,0.99,0.94
2013-05-29,6974.31,7344,9.4,555,330.1,111.1,138.1,294,195.2,111.1,234.5,111.7,189.5,200,108.4,175,128,97.78,16.78,91.38,542.9,1648.36,0.22,1.59,93.13,1391.3,5.76,8.7,0.87,0.98,0.94
2013-05-30,6877.25,7330.05,9.28,552,326.5,114.5,139,293.5,208.5,111.1,234.6,112,190,198.9,107.4,173,129.6,97.4,17,93.28,543.91,1654.41,0.24,1.57,93.61,1411.5,5.76,8.71,0.87,0.98,0.94
2013-05-31,6835.65,7190.56,9.32,548,328,113.4,138.3,288.8,206,110.3,228.4,110.7,184.9,198.9,104.6,176.5,128.6,96.72,16.98,91.6,535.37,1630.74,0.22,1.6,91.97,1392.6,5.73,8.73,0.87,0.98,0.93
2013-06-03,6839.12,7232.41,9.25,555,330,113,137.3,284.9,202,108.5,228.9,109.2,184.5,197.1,104,178,128.5,96.7,15.74,91.2,533.48,1640.42,0.26,1.65,93.45,1411.7,5.73,8.75,0.87,0.98,0.93
2013-06-04,6981.24,7364.92,9.25,543.5,325.8,114.3,139,281.5,206.3,108.7,227,107,187.4,197.6,103.6,179.5,128.3,96.92,15.45,90.64,537.26,1631.38,0.27,1.63,93.31,1397.1,5.69,8.71,0.87,0.98,0.93
2013-06-06,6852.98,7197.54,9.43,527.5,321,111,139,282.3,216.9,106.2,221.9,107.5,184.9,192,103.8,179.5,127.3,95,14.66,90.4,527.67,1622.56,0.3,1.65,94.76,1415.7,5.68,8.78,0.87,0.98,0.93
2013-06-07,6794.06,7204.51,9.3,533,320,112,139,273.3,214.6,105.7,225.3,107.6,183.4,191.2,102.2,178.5,127.4,94.8,14.67,91.16,526.31,1643.38,0.34,1.67,96.03,1383,5.62,8.76,0.86,0.98,0.92
2013-06-10,6967.37,7392.82,9.2,529,318.8,113.5,140,270.7,218.8,105.5,225.5,106.9,184.5,191.3,101.4,178.5,126.8,95.7,14.88,90.4,528.78,1642.81,0.36,1.68,95.77,1386.2,5.64,8.77,0.86,0.98,0.92
2013-06-11,6814.85,7267.28,9.25,514.5,315.3,111.5,136.6,267,199,101.2,217.8,104,186.5,189.1,97.8,174,122.9,94,14.42,90.88,525.28,1626.13,0.38,1.7,95.38,1377,5.62,8.73,0.85,0.97,0.92
2013-06-12,6752.46,7190.56,9.25,514,320.1,110.5,135.5,263.6,199,106,216.7,104.2,187.5,193.4,100.2,175,122.6,94.4,14.41,92.38,527.27,1612.52,0.38,1.69,95.88,1391.8,5.62,8.79,0.86,0.97,0.92
2013-06-13,6710.86,7162.67,9.2,515,318.3,111,136.4,266.5,190.6,104,218.3,103.4,186.5,195.2,98.4,173,122.3,95,14.4,91.8,526.14,1636.36,0.33,1.69,96.69,1377.6,5.6,8.78,0.86,0.97,0.91
2013-06-14,6717.8,7169.64,9.15,515,319.5,111.1,136.6,271,184.5,107.9,219.6,103.5,186.4,191.8,100,174,122.1,94.98,14.46,92.38,526.84,1626.73,0.3,1.61,97.85,1387.3,5.61,8.76,0.87,0.98,0.91
2013-06-17,6738.59,7155.69,9.15,512,322.3,111.7,137.9,271.9,186.5,107.7,221,103.3,181.4,191.7,99.6,173.5,123,96.12,15.08,93.92,522.11,1639.04,0.31,1.62,97.77,1382.8,5.59,8.8,0.87,0.98,0.91
2013-06-18,6939.64,7406.77,9.18,517,327.5,104.9,137.8,267.7,188.8,108.5,220.2,101.2,181.1,193.5,99.5,174,123,96.74,14.85,94.66,521.25,1651.81,0.36,1.67,98.44,1366.6,5.58,8.71,0.86,0.97,0.91
2013-06-19,7008.97,7441.64,9.12,526,328.8,102.1,138.3,259.8,184.1,107.2,218,102.1,177.5,192.1,98.6,175,119.5,97.22,14.95,94.02,515.64,1628.93,0.41,1.74,98.24,1373.6,5.56,8.72,0.87,0.97,0.91
2013-06-20,6856.45,7302.15,9.12,510.5,318.8,99.9,135.6,252.4,180,104,212.9,101.2,176.2,186.9,97,173,117,95.48,14.46,91.26,506.66,1588.19,0.5,1.8,95.4,1285.9,5.65,8.73,0.86,0.95,0.92
2013-06-21,6797.52,7267.28,9,510,317.8,99.6,135.9,249.5,177,104,212,100.7,174.9,186.9,99.4,169.5,117.4,94.76,14.6,92.46,504.57,1592.43,0.57,1.89,93.69,1291.6,5.66,8.74,0.86,0.94,0.92
2013-06-24,6672.73,7120.82,8.78,503.5,309.6,97.2,134,252.2,165,102.8,210.6,97.8,170.7,182.2,96.9,165,114.6,93.26,14.26,91.22,493.9,1573.09,0.59,1.96,95.18,1276.8,5.7,8.76,0.84,0.93,0.93
2013-06-25,6662.33,7120.82,9.05,520.5,314.5,98.6,135.1,261.3,168.6,104.5,212.5,100.6,174.4,185,98.2,168.5,115.8,93.56,14.47,92.2,503.1,1588.03,0.55,1.94,95.32,1274.8,5.68,8.79,0.85,0.93,0.92
2013-06-26,6645,7113.85,9.12,517,317.6,99.6,135.7,264.1,179,106.9,216,101.5,178.6,185.1,101.6,171.5,115.7,95.6,15.27,92.74,510.8,1603.26,0.51,1.89,95.5,1229.6,5.73,8.8,0.85,0.94,0.93
2013-06-27,6669.27,7141.74,9.1,528.5,325.2,99.05,139,268,185.6,109,216,103.5,182.4,186.4,102.4,172,114.7,94.8,16.15,94.02,518.67,1613.2,0.49,1.86,97.05,1211.4,5.72,8.74,0.85,0.95,0.93
2013-06-28,6697,7155.69,9.25,513,321.3,98,139.7,260.9,174,108.3,216,102.2,178.6,183.4,100.8,170,114,94.46,16.28,94.78,512.03,1606.28,0.49,1.86,96.56,1223.8,5.7,8.7,0.85,0.95,0.93
2013-07-01,6849.52,7288.2,9.3,516,322.3,98.95,142.2,256.4,178.5,109,215.5,102,182.3,183.9,103,174,114.2,95.7,16.1,93.86,518.97,1614.96,0.48,1.85,97.99,1255.9,5.72,8.71,0.86,0.94,0.93
2013-07-02,6995.1,7448.61,9.18,506,323,100,144.2,256,177,107.9,216.3,101.9,181.8,185,103.6,174,114.3,95.5,16.23,94.14,519.71,1614.08,0.44,1.85,99.6,1243.6,5.73,8.7,0.86,0.94,0.93
2013-07-03,6856.45,7274.26,9.03,508.5,324,98.1,143.7,249.5,176.4,107.5,213.6,102.2,181.4,183.1,104.4,173,114.6,95.78,16.26,93.14,516.22,1615.41,0.44,1.8,,1252.1,5.76,8.79,0.86,0.94,0.94
2013-07-04,6870.31,7337.02,9.03,523,327,100.4,144.9,257.4,177.5,109.6,221.8,103.9,185.2,184.9,104.4,173.5,115.9,97.5,17.08,95.04,525.76,,0.4,1.82,,1247.05,5.75,8.68,0.86,0.94,0.94
2013-07-05,6828.72,7302.15,9,521.5,331,100.1,144.8,254.5,175.9,108.6,222,104.6,186.4,185.3,106,173,115.3,97.28,17.2,93.88,526.64,1631.89,0.41,1.88,103.22,1212.9,5.79,8.67,0.86,0.94,0.94
2013-07-08,6988.17,7406.77,9.03,527.5,331.5,103,145.9,258.8,178.5,109.7,230.3,104.8,187.6,187.8,106.2,174,117.3,99.1,17.96,94.12,533.01,1640.46,0.38,1.86,103.14,1234.9,5.8,8.66,0.85,0.94,0.95
2013-07-09,6995.1,7448.61,9.5,529.5,333.5,103.2,146.2,267.1,179,110.1,232.5,105.2,185.1,187.9,109.8,178,118.2,98.3,18.16,96.54,531.69,1652.32,0.34,1.8,103.53,1245.9,5.8,8.62,0.86,0.94,0.95
2013-07-10,7133.76,7616,9.62,535,336.3,102,148.5,266,179.7,110.4,232.9,107.5,188,190.6,109.4,181,117.8,101.5,17.96,96,537.47,1652.62,0.36,1.79,106.52,1247.4,5.82,8.67,0.86,0.95,0.95
2013-07-11,7286.28,7741.54,9.25,544.5,340,102,149,273.5,178.4,109.5,233,108.4,187,194,102,182.5,118.9,102.6,18.6,97.7,539.95,1675.02,0.36,1.77,104.91,1280.1,5.72,8.64,0.86,0.94,0.93
2013-07-12,7237.75,7692.72,9.65,533,345,101,148.4,274.3,178.7,110.5,233.5,112,187.1,199.1,104,184,119.1,103.8,18.78,97.56,540.62,1680.19,0.33,1.76,105.95,1277.8,5.72,8.65,0.86,0.94,0.93
2013-07-15,7133.76,7581.13,9.6,539.5,347,101.8,148.8,270.9,179,110.9,237.4,111.8,186,198.5,105.2,186.5,120,103.5,18.68,97.6,539.11,1682.5,0.35,1.73,106.32,1283.8,5.73,8.62,0.85,0.94,0.93
2013-07-16,7071.36,7518.36,9.55,537,336.2,100.9,147.5,268.1,180,108.7,234.2,112.9,184.4,197.5,104.2,188.5,120.6,102.8,18.48,97.28,534.06,1676.26,0.31,1.69,106,1290.8,5.68,8.58,0.86,0.94,0.93
2013-07-17,7057.5,7497.43,9.53,537,334.4,104,148.4,273.9,180.4,110.7,236.3,111.8,187.4,198.4,105,187,121,103,18.79,97.58,540.1,1680.91,0.3,1.69,106.48,1277.9,5.68,8.64,0.86,0.95,0.93
2013-07-18,7092.16,7532.31,9.75,531.5,336.7,104.3,148.5,271.5,185.7,110.1,240.1,111.5,186.8,199.4,106,182,123,105.5,18.86,97.94,540.9,1689.37,0.29,1.65,108.04,1284.6,5.7,8.66,0.86,0.95,0.93
2013-07-19,7175.35,7629.95,10.1,530,335.1,103.8,148.7,270.7,182.4,108.7,239.4,112.3,184.8,196.5,105.4,181.5,123.6,104.9,19.53,97.8,538.7,1692.09,0.29,1.65,108.05,1293.3,5.68,8.67,0.87,0.95,0.93
2013-07-22,7147.62,7616,10.05,530,332,103.5,148.4,275.3,181.4,108.2,240.2,112.4,183.8,197.7,103.6,180,123.4,103.8,20.2,97.04,537.53,1695.53,0.31,1.66,106.91,1336.4,5.66,8.68,0.87,0.95,0.92
2013-07-23,7230.82,7678.77,10.1,540,330.2,105,147.9,277.7,177.1,107,243,114,185.4,198.2,105.8,179,125,102.7,20.58,96.68,541.48,1692.39,0.34,1.69,107.23,1335.1,5.66,8.68,0.87,0.95,0.92
2013-07-24,7265.48,7755.49,10.18,548,326,106.9,149,282.5,173.8,109.4,244,114.8,187.4,198.1,105.6,180,127.5,102.8,21.84,97.32,546.81,1685.94,0.39,1.78,105.39,1319.7,5.63,8.65,0.87,0.96,0.92
2013-07-25,7334.81,7762.46,10.22,550,329,104.8,145.5,272.5,167.5,108.2,243.3,114.3,186.4,193.9,106.8,177,126.6,102.7,22.1,95.6,543.88,1690.25,0.41,1.81,105.49,1329,5.65,8.63,0.87,0.95,0.92
2013-07-26,7216.95,7671.79,9.93,546.5,325.5,103.3,145,269.8,166,107.5,240.2,114,188.1,193.7,107.6,178.5,126,101.8,21.52,96,542.87,1691.65,0.4,1.85,104.7,1321.7,5.62,8.66,0.87,0.95,0.92
2013-07-29,7216.95,7671.79,10.15,552,326.8,103.3,144.7,270.5,165,114,242.5,114.1,189,197,107.2,176.5,126.6,101.6,21.34,97.82,545.09,1685.33,0.4,1.81,104.55,1328.4,5.62,8.64,0.87,0.95,0.92
2013-07-30,7251.61,7699.69,9.97,560,328.7,103.9,150.1,269.1,164.9,117.4,245.1,114,188.4,194.5,108.4,175.5,125.4,102.2,21.8,98.14,547.16,1685.96,0.4,1.85,103.08,1324,5.61,8.6,0.86,0.95,0.92
2013-07-31,7196.15,7664.82,10.1,555.5,327.6,103.3,147,266.2,162,116,245.8,113,189.6,192.1,108,179,125.3,101.7,22.72,98.72,546.92,1685.73,0.39,1.82,105.03,1312.4,5.62,8.53,0.86,0.95,0.92
2013-08-01,7300.14,7755.49,10,557.5,327.4,112.9,148,266.6,161.4,119.1,252,113.8,195,196.7,109.4,180,128,101.6,23.9,98.64,560.72,1706.87,0.4,1.79,107.89,1311,5.63,8.58,0.86,0.95,0.92
2013-08-02,7300.14,7755.49,10.12,565.5,329.5,113.3,147.7,266,158.8,117.7,255.5,113,193.6,198.6,108.4,180,127.5,101.6,24.4,99.68,560.58,1709.67,0.4,1.78,106.94,1310.6,5.65,8.56,0.85,0.95,0.92
2013-08-05,7300.14,7727.59,10.1,564.5,333.8,114.4,148,263,159.6,117.2,253.9,114.5,195.2,201.9,108.8,182.5,129.4,102,25.26,98.98,563.99,1707.14,0.41,1.8,106.56,1302.6,5.62,8.63,0.85,0.95,0.92
2013-08-06,7265.48,7692.72,10.15,561,335.2,111.3,147.3,262.5,160.1,118.1,250.1,115,193.2,204.6,109.6,179.5,128.9,101.3,23.4,99.16,557.78,1697.37,0.42,1.82,105.3,1283.2,5.62,8.61,0.86,0.95,0.92
2013-08-07,7230.82,7685.74,9.97,555,327,112,147.7,263.8,160.8,117.3,254.6,115,192.3,201.5,108.8,177,128.9,101.4,22,98.54,554.36,1690.91,0.42,1.81,104.37,1286.1,5.6,8.68,0.85,0.94,0.92
2013-08-08,7320.94,7776.41,10.03,557.5,329.7,113,148.1,272.9,166.7,117.4,258,112.2,192.8,202.4,109,177,129.5,101,22.78,98.04,557.15,1697.48,0.42,1.81,103.4,1310.7,5.58,8.65,0.86,0.95,0.91
2013-08-09,7424.93,7881.02,9.9,569.5,324.3,114.4,148.2,275.4,169,117.1,261.5,114.6,192.5,208.5,109.8,177.5,130.8,100.9,22.66,98.1,560.43,1691.42,0.4,1.83,105.97,1312.9,5.58,8.66,0.86,0.95,0.91
2013-08-12,7341.74,7762.46,10,568.5,325.5,113.2,148,283.1,169.7,117,261,113.6,195,211.6,110.2,176,132.9,101.5,22.68,97.94,562.73,1689.47,0.41,1.84,106.11,1334.7,5.62,8.69,0.86,0.96,0.92
2013-08-13,7515.06,7964.72,10.03,582.5,317.7,114.9,149,290,168.7,117,266.7,113.5,197,214.4,113.4,176,137.2,101.5,22.34,99.74,568.07,1694.16,0.49,1.95,106.83,1321.2,5.61,8.68,0.86,0.96,0.92
2013-08-14,7473.46,7915.9,9.95,588,310.1,115,149.7,290.6,170.3,121.5,264.8,113,196,213,112.6,175,139.1,100.8,22.68,97.62,566.7,1685.39,0.49,1.95,106.85,1334,5.63,8.73,0.86,0.95,0.92
2013-08-15,7376.4,7804.31,9.97,581.5,311.5,115,147.5,285.4,177.1,122.4,265,112.5,195.6,210.4,113.2,173.5,139,99.62,22.76,97.68,563.44,1661.32,0.51,2.02,107.33,1361.6,5.61,8.74,0.86,0.95,0.92
2013-08-16,8007.28,8557.54,9.88,573.5,300.8,117.9,148,289.7,171.8,120.3,265.1,112,197,209.2,111.2,173,141.8,99.7,23.1,98.1,570.25,1655.83,0.5,2.01,107.46,1371.7,5.59,8.74,0.86,0.94,0.91
2013-08-19,8236.06,8761.54,9.8,569,304.8,117.8,148.9,294.3,169,122.2,271,112.7,196.5,210.6,115.8,172.5,143.1,99.06,20.58,98.84,570.37,1646.06,0.52,2.03,107.1,1366.2,5.59,8.74,0.86,0.94,0.91
2013-08-20,8145.93,8648.2,9.7,563.5,310,114.5,146.7,285,169,121.9,266.3,114,196.5,210.7,114.6,172,141.5,98.78,20.68,100.1,567.59,1652.35,0.49,1.98,104.97,1373.1,5.57,8.72,0.86,0.93,0.91
2013-08-21,8111.27,8627.28,10,554.5,311.2,115.3,146.3,286,168.5,121.7,260,114,195.3,210,116.6,175,137.6,97.92,21.8,99.74,565.34,1642.8,0.52,2.03,103.85,1370.6,5.57,8.74,0.85,0.93,0.91
2013-08-22,8145.93,8690.05,10.05,554.5,310.3,116.4,148,292.1,169,122.8,263,113.7,194.6,210.4,117.4,177,135.7,98.5,22.14,98.88,566.51,1656.96,0.56,2.09,105.03,1371.2,5.6,8.72,0.86,0.92,0.91
2013-08-23,8055.81,8557.54,9.88,554.5,308.3,116.8,148.1,320.8,170.5,123.2,264.6,109.5,193.3,210,117.2,175,136.7,99.1,22.44,99.56,565.49,1663.5,0.59,2.11,106.42,1395.7,5.58,8.68,0.86,0.92,0.91
2013-08-26,8069.67,8578.46,9.9,554,309.3,116.1,148,326.6,176,121.7,264.2,113.4,194.2,210.4,120.2,174.5,137.9,99.04,21.6,99.3,565.85,1656.78,0.55,2.06,105.92,1393,5.58,8.69,0.85,0.92,0.91
2013-08-27,7979.55,8473.84,9.78,540,302,113.9,146.6,310.8,170.3,117.4,260.9,111.8,193.2,206,118,173,136.2,98.12,19.89,98.2,557.54,1630.48,0.53,2.02,109.01,1420.6,5.59,8.66,0.86,0.93,0.91
2013-08-28,7924.09,8459.9,9.82,541.5,300.5,114.4,147,310.3,165.7,115.3,260,111.4,190.6,205,124,182,137.5,96.68,20.98,97.5,553.99,1634.96,0.55,2.05,110.1,1419,5.59,8.64,0.86,0.93,0.91
2013-08-29,7910.22,8452.92,9.8,545.5,305.8,114.8,147.1,310.8,168,117.2,263,113,191.3,207.4,128,179,139.8,97.48,21.56,98.7,557.26,1638.17,0.54,2.03,108.8,1412.9,5.62,8.73,0.86,0.93,0.92
2013-08-30,7882.49,8369.23,9.72,547.5,306.5,113,148.1,307.8,166.9,116.2,260.5,113.8,188.6,205.7,127.4,177,136.2,96.08,21.12,96.8,551.76,1632.97,0.56,2.05,107.65,1396.1,5.64,8.74,0.85,0.92,0.92
2013-09-02,7986.48,8508.72,9.97,552.5,304.8,114.8,151.5,313,168,118,262.5,113.8,192.5,208.2,128.6,183,136.5,98,21.64,98.36,560.92,,0.58,2.1,,1393.7,5.65,8.8,0.86,0.93,0.92
2013-09-03,8076.61,8529.64,10.1,550.5,304.5,114.6,151.2,316,168.9,117.9,264,115.1,187.2,207.7,128,183,135.7,98,22.1,97.88,555.54,1639.77,0.62,2.18,108.54,1412,5.66,8.8,0.86,0.93,0.93
2013-09-04,8111.27,8620.31,10.15,550,304.9,114,152.6,310.3,169,119.6,261.5,115.2,186.2,208.8,129,180,135.8,97.02,21.76,99.64,554.34,1653.08,0.61,2.13,107.23,1389.9,5.66,8.84,0.86,0.93,0.93
2013-09-05,8298.45,8831.28,10.12,554.5,299.4,115.4,152.7,312.4,170.8,119.3,263,115,184.3,208.7,130,180.5,135.8,96.9,22.68,98.32,554.64,1655.08,0.68,2.23,108.37,1373.1,5.65,8.85,0.85,0.93,0.92
2013-09-06,8319.25,8848.72,10.3,554.5,297.1,114.9,153.5,315.3,170.1,116.7,265,115.1,182.6,209.6,131.2,181,136,96.62,23.6,97.3,552.83,1655.17,0.6,2.14,110.53,1386.7,5.69,8.86,0.85,0.93,0.93
2013-09-09,8346.98,8892.31,10.3,554,301.5,115.9,154.5,318,170.2,115.9,267.4,115.4,184.4,208.1,128.8,180,137.5,97.2,23.66,95.84,556.42,1671.71,0.59,2.14,109.52,1386.8,5.65,8.87,0.85,0.93,0.92
2013-09-10,8478.7,9023.08,10.25,566,305.3,119.3,157.9,319.9,181.6,119.2,271.5,116.7,186.8,210.6,128.8,182,142,98.28,24.72,99.8,566.04,1683.99,0.62,2.22,107.39,1364.1,5.63,8.84,0.86,0.95,0.92
2013-09-11,8471.77,9023.08,10.32,567,303.8,119.7,157.1,318.5,187,119.4,271,116.3,186.7,211,129.6,181.5,140.7,98.6,24.4,99.94,565.61,1689.13,0.6,2.19,107.56,1363.9,5.62,8.86,0.86,0.95,0.92
2013-09-12,8513.37,9057.95,10.2,570,313,117.5,156.9,316.8,185,118.3,272.1,116.3,187,206.7,129.4,181,140.3,98.32,24.52,99.3,565.25,1683.42,0.57,2.14,108.6,1330.4,5.61,8.87,0.86,0.95,0.92
2013-09-13,8416.31,9014.36,10.3,579,320.8,116.4,157.3,310.1,184.3,121,269.2,116.9,185.8,206,130.2,183.5,138.4,98.34,24.54,101.6,563.42,1687.99,0.57,2.11,108.21,1308.4,5.61,8.88,0.86,0.95,0.92
2013-09-16,8409.38,8944.61,10.18,577,317.2,120.5,158.9,314,201,120.4,270.5,118.2,188.6,208.5,130.6,185,140.5,99.24,24.8,103.1,569.3,1697.6,0.54,2.08,106.59,1317.9,5.58,8.89,0.86,0.94,0.91
2013-09-17,8346.98,8892.31,10.2,579,312.9,120.9,160.5,313,198.5,118.6,269.5,118.5,188.5,206.2,131.4,182,139.8,99.22,24.78,103.4,568.3,1704.76,0.55,2.13,105.42,1309.5,5.58,8.88,0.86,0.95,0.91
2013-09-18,8423.24,8909.74,10.22,568,312.9,123.7,160.8,315.1,199.8,117.1,274,117.4,188.1,206.2,132.6,182.5,142.8,99.04,24.94,102,568.9,1725.52,0.56,2.16,108.07,1307.8,5.59,8.92,0.86,0.95,0.91
2013-09-19,8450.97,9014.36,10.35,579.5,316.2,125,161,319.2,202,117.8,279.5,118,191.7,209.4,134,184.5,146.3,100.1,25.32,103.3,576.84,1722.34,0.5,2.12,106.39,1369.4,5.51,8.86,0.87,0.95,0.9
2013-09-20,8541.1,9092.82,10.65,575,317.3,124.8,161.7,317.7,218,117.1,278.9,119.5,191.7,211.9,132.8,185.5,146.5,100.1,25.36,103.4,577.47,1709.91,0.52,2.11,104.68,1332.5,5.52,8.84,0.87,0.93,0.9
2013-09-23,8291.52,8848.72,10.97,575.5,314.2,122.8,161.2,312.8,212.5,115.9,276.1,119.1,189,209,131,186.5,144.6,100.7,24.4,102,569.64,1701.84,0.5,2.08,103.59,1326.9,5.52,8.87,0.87,0.94,0.9
2013-09-24,8416.31,8953.33,11.25,572,311.2,122.7,158.2,312.4,213.7,113.5,277.6,119.8,189.3,208.6,134.6,185,145.6,101,25.16,101.8,570.46,1697.42,0.46,2.01,103.13,1316,5.53,8.83,0.86,0.93,0.9
2013-09-25,8457.91,9040.51,11.3,577,310.4,121.4,158.2,307,218.1,115.4,273,118.7,186.2,207.1,131.2,185,143,101,24.68,101.7,565.81,1692.77,0.47,1.99,102.66,1335.9,5.52,8.86,0.86,0.92,0.9
2013-09-26,8450.97,8979.49,11.2,575.5,311.8,122.4,159.7,307,224.6,115,273,119.7,186.1,206.3,131.6,185,144,101.5,26.62,102.4,567.53,1698.67,0.47,1.99,103.03,1323.6,5.52,8.86,0.86,0.92,0.9
2013-09-27,8478.7,9005.64,11.22,567.5,310.1,121,159.7,303.5,231.6,115,273,120,187.5,211.2,132.4,185,143.2,101.5,27.82,101.7,569.24,1691.75,0.44,1.95,102.87,1338.4,5.51,8.88,0.86,0.92,0.9
2013-09-30,8263.79,8813.84,11.2,568,313.9,118.7,156.4,297,226,116,273.8,120.2,187.2,210.9,131,185.5,143.8,101.5,27.82,101.9,565.85,1681.55,0.44,1.97,102.33,1326.5,5.52,8.92,0.86,0.92,0.9
2013-10-01,8381.65,8962.05,11.07,566.5,315,120.5,157.5,301.7,229.3,117.3,274.3,123.3,185,209.8,133.6,187.5,145,102.5,29.7,102.6,567.3,1695,0.44,1.98,102.04,1286,5.5,8.94,0.86,0.92,0.9
2013-10-02,8464.84,9031.79,11.28,565,311.4,121.9,156.1,298.5,233.5,119.5,274.8,122,183.2,206.6,131.8,188,145.7,102.3,29.1,101.3,564.82,1693.87,0.43,1.98,104.1,1320.6,5.52,8.94,0.86,0.92,0.9
2013-10-03,8457.91,9014.36,11.35,565.5,312.1,123,155.6,296.3,233.7,119.7,279.5,120.7,183.1,211,131.4,187,146.7,102.9,29.76,102.6,566.59,1678.66,0.43,1.98,103.31,1317.4,5.49,8.89,0.87,0.92,0.9
2013-10-04,8409.38,9014.36,11.38,562,312,122.6,154.7,290.1,234.9,119.1,285.5,119.5,182.6,209.3,133,187.5,148.3,103.2,29.76,102.2,564.91,1690.5,0.45,2,103.84,1309.7,5.49,8.81,0.86,0.92,0.9
2013-10-07,8471.77,9066.67,11.57,566,312.1,120.6,154.7,289.9,235,119.2,285.5,118.7,183.1,210.3,132.4,185,147.6,104.6,29.34,103.4,565.22,1676.12,0.42,1.96,103.03,1324.8,5.5,8.84,0.85,0.92,0.9
2013-10-08,8430.17,9049.23,11.45,567,310.4,121.3,153.5,284.8,232,118.9,288,114,181.2,209.5,131.6,184,147.8,103.1,29.58,105.9,563.27,1655.45,0.43,1.95,103.49,1324.2,5.49,8.85,0.86,0.92,0.9
2013-10-09,8340.05,8996.92,11.4,554,310.1,120.5,153,279.9,227,118.8,287.9,112.5,180.3,204.8,131,181.5,150.5,102.9,28.42,107.4,558.83,1656.4,0.44,1.94,101.61,1306.9,5.52,8.81,0.85,0.92,0.9
2013-10-10,8478.7,9075.38,11.6,565,313.8,121.5,156,288,231.5,117.7,292.9,114,185.2,206.8,132.6,184,152.3,103.6,29.56,105.6,568.88,1692.56,0.45,1.99,103.01,1296.6,5.51,8.8,0.85,0.91,0.9
2013-10-11,8596.56,9223.59,11.75,562.5,315.4,123,156.7,287,236.9,117.7,291.2,114.7,184.4,202.6,134,185,152.3,101.4,29.78,106.4,569.44,1703.2,0.44,1.98,102.02,1268,5.5,8.79,0.85,0.92,0.9
2013-10-14,8596.56,9223.59,11.85,562.5,318.9,121.5,156.6,281.9,235.6,123.5,288.5,113.2,185.6,201.7,135.2,184,152.3,101.5,29.3,106.2,570.39,1710.14,0.44,1.98,102.41,1276.4,5.5,8.79,0.85,0.92,0.9
2013-10-15,8506.43,9127.69,11.97,564.5,315.3,122.9,156.5,288,237.9,124.9,290.2,114,184,203.5,138.4,184,153.6,102.4,29.94,104.4,569.86,1698.06,0.46,2.02,101.21,1273,5.53,8.81,0.85,0.92,0.91
2013-10-16,8717.88,9380.51,11.82,577,317.4,123.5,158.5,289,239,128,294.2,113.6,187.2,207.2,136.8,184.5,158.8,102.6,30.68,102.8,578.76,1721.54,0.5,2.05,102.29,1282,5.5,8.82,0.85,0.92,0.9
2013-10-17,8617.36,9241.02,11.85,574.5,317.9,123.3,156.1,275.1,239,125.3,294.7,114.8,189.7,206.3,140.6,185,159.5,103.1,31.1,103,580.14,1733.15,0.46,1.99,100.67,1322.7,5.46,8.8,0.85,0.92,0.9
2013-10-18,8617.36,9232.31,12.15,583.5,320.1,124.2,154.8,278.1,242.1,127.2,299.5,117.4,189.4,208.2,139.6,185,160,104.1,30.8,103.8,581.54,1744.5,0.44,1.96,100.81,1314.4,5.45,8.83,0.85,0.92,0.89
2013-10-21,8700.55,9345.64,12.68,583.5,317.4,123.4,158.2,284.2,250,128.4,301.3,117.5,190.6,211.5,139,185,160.8,103.7,31.24,105.4,584.91,1744.66,0.45,1.97,99.22,1315.7,5.46,8.81,0.85,0.92,0.9
2013-10-22,8743.88,9389.23,13.22,589,322.6,126,158,288.5,250.6,128.4,307,117,194.1,214.9,138.8,185,165,104.4,30.94,107,592.53,1754.67,0.41,1.91,97.8,1342.5,5.46,8.8,0.85,0.92,0.9
2013-10-23,8683.22,9275.9,13.25,572,327.8,124.5,157,283.7,247.8,128.7,304.4,117,194.5,219.5,141.6,185,165.8,104.1,30.28,106.6,591.13,1746.38,0.42,1.89,96.86,1333.9,5.42,8.76,0.85,0.92,0.89
2013-10-24,8769.88,9380.51,13,565,323.4,126.2,158.7,284.7,250,129.8,307.3,116.5,197,220.8,142.2,183,164,105,29.78,107.5,595.46,1752.07,0.41,1.87,97.11,1350.2,5.4,8.74,0.85,0.92,0.89
