"Date","Vestas","Genmab","NovoNordisk","USD","NOK","C20index","SP500"
2016-05-26,92.92,1183,372.1,6.66,0.8,996.24,2090.1
2016-05-27,95.2,1177,371,6.66,0.8,996.75,2099.06
2016-05-30,95,1194,373.8,6.68,0.8,1001.75,2098.005
2016-05-31,95.8,1208,371.8,6.67,0.8,999.86,2096.95
2016-06-01,94.88,1219,375.5,6.66,0.8,1003.16,2099.33
2016-06-02,94.62,1230,371.5,6.65,0.8,996.35,2105.26
2016-06-03,94.82,1241,370.7,6.67,0.8,990.99,2099.13
2016-06-06,94.98,1250,373.6,6.55,0.8,995.78,2109.41
2016-06-07,94.84,1266,375.6,6.55,0.81,1003.57,2112.13
2016-06-08,93.16,1233,372.3,6.54,0.81,995.58,2119.12
2016-06-09,92.82,1233,374.7,6.56,0.8,992.57,2115.48
2016-06-10,89.82,1161,364.5,6.58,0.8,964.06,2096.07
2016-06-13,88,1131,363.2,6.6,0.8,954.18,2079.06
2016-06-14,85.94,1093,343,6.62,0.79,919.2,2075.32
2016-06-15,86.48,1108,344.2,6.62,0.8,926.29,2071.5
2016-06-16,84.5,1045,338.4,6.65,0.79,908.47,2077.99
2016-06-17,87.56,1097,337.5,6.61,0.79,915.01,2071.22
2016-06-20,90.28,1139,341,6.56,0.79,934.03,2083.25
2016-06-21,89.28,1137,344.4,6.57,0.79,939.69,2088.9
2016-06-22,91.4,1158,347.7,6.59,0.8,939.69,2085.45
2016-06-23,92.44,1177,348.2,6.53,0.8,960.1,2113.32
2016-06-24,87.28,1127,345.1,6.72,0.79,929.68,2037.41
2016-06-27,83.6,1078,341.9,6.76,0.79,901.5,2000.54
2016-06-28,85.96,1114,347.5,6.72,0.79,922.3,2036.09
2016-06-29,88.98,1170,355.1,6.71,0.8,946.74,2070.77
2016-06-30,90.5,1210,358.1,6.7,0.8,957.58,2098.86
2016-07-01,91.8,1237,363.5,6.68,0.8,971.24,2102.95
2016-07-04,90,1230,367.7,6.68,0.8,968.98,2095.75
2016-07-05,89.04,1210,366.4,6.68,0.8,955.28,2088.55
2016-07-06,86.8,1189,359.1,6.72,0.8,935.48,2099.73
2016-07-07,87.94,1191,365.8,6.72,0.79,952.47,2097.9
2016-07-08,88.5,1202,367.2,6.72,0.79,961.6,2129.9
2016-07-11,90.5,1224,372.7,6.73,0.79,975.9,2137.16
2016-07-12,91.24,1202,373.2,6.71,0.8,978.09,2152.14
2016-07-13,90.94,1183,372.6,6.72,0.8,975.78,2152.43
2016-07-14,90.9,1170,370.6,6.67,0.8,973.91,2163.75
2016-07-15,89.86,1142,371.9,6.68,0.8,970.28,2161.74
2016-07-18,89.36,1142,372.2,6.73,0.79,971.16,2166.89
2016-07-19,90.16,1160,370.8,6.74,0.8,970.87,2163.78
2016-07-20,91.76,1159,373.4,6.75,0.8,981.95,2173.02
2016-07-21,91.36,1157,372.6,6.75,0.8,981.01,2165.17
2016-07-22,91.58,1148,375,6.75,0.79,984.62,2175.03
2016-07-25,90.62,1145,370.5,6.77,0.79,975.71,2168.48
2016-07-26,91.52,1210,381.2,6.76,0.79,993.44,2169.18
2016-07-27,92.4,1193,377.8,6.77,0.79,989.75,2166.58
2016-07-28,93.44,1213,377.9,6.71,0.79,992.37,2170.06
2016-07-29,92.88,1206,379.1,6.69,0.78,994.55,2173.6
2016-08-01,92.48,1218,380.9,6.66,0.79,996.08,2170.84
2016-08-02,90.84,1198,370.5,6.65,0.79,977.51,2157.03
2016-08-03,92.84,1202,366.6,6.64,0.79,972.57,2163.79
2016-08-04,94.68,1228,367,6.68,0.79,979.71,2164.25
2016-08-05,94.78,1223,330,6.67,0.79,946,2182.87
2016-08-08,95.04,1198,318,6.71,0.79,931.08,2180.89
2016-08-09,97.62,1233,324.5,6.71,0.79,946.04,2181.74
2016-08-10,96.72,1167,318.4,6.65,0.8,931.87,2175.49
2016-08-11,97.54,1170,312,6.67,0.81,929.43,2185.79
2016-08-12,98.18,1132,307,6.67,0.81,925.06,2184.05
2016-08-15,99.04,1133,311.2,6.66,0.81,930.74,2190.15
2016-08-16,98,1116,309.8,6.59,0.81,922.91,2178.15
2016-08-17,97.48,1113,309.3,6.6,0.8,916.86,2182.22
2016-08-18,107.1,1092,309.5,6.57,0.81,926.18,2187.02
2016-08-19,107.8,1109,308.7,6.57,0.8,928.7,2183.87
2016-08-22,113,1150,314.4,6.58,0.8,941.01,2182.64
2016-08-23,110.7,1156,312.2,6.56,0.8,939.8,2186.9
2016-08-24,111.3,1126,314.4,6.61,0.8,943.74,2175.44
2016-08-25,110.8,1103,311.6,6.59,0.8,937.72,2172.47
2016-08-26,111.4,1094,310.8,6.6,0.8,938.45,2169.04
2016-08-29,110.1,1085,313.2,6.67,0.8,939.05,2180.38
2016-08-30,111.4,1095,316,6.67,0.8,945.24,2176.12
2016-08-31,110.7,1066,312.7,6.69,0.8,941.12,2170.95
2016-09-01,110.9,1059,307.5,6.68,0.8,935.77,2170.86
2016-09-02,112,1049,304.8,6.65,0.8,937.88,2179.98
2016-09-05,113,1055,307.3,6.67,0.8,944.02,2183.23
2016-09-06,112.4,1058,302.9,6.67,0.81,933.13,2186.48
2016-09-07,113.4,1045,303.8,6.62,0.81,936.14,2186.16
2016-09-08,112.4,1029,302.6,6.59,0.81,931.96,2181.3
2016-09-09,110,1000,296.1,6.61,0.8,916.68,2127.81
2016-09-12,109.9,985.5,298.3,6.63,0.8,915.2,2159.04
2016-09-13,109.9,1025,302.3,6.62,0.81,922.33,2127.02
2016-09-14,109.8,1080,305.3,6.64,0.8,927.5,2125.77
2016-09-15,109.9,1080,304.6,6.62,0.8,929.55,2147.26
2016-09-16,109.4,1103,307.5,6.63,0.8,930.45,2139.16
2016-09-19,110.8,1098,308.8,6.67,0.81,936.32,2139.12
2016-09-20,111.4,1123,308.7,6.66,0.8,938.76,2139.76
2016-09-21,110.3,1152,307.7,6.69,0.81,938.84,2163.12
2016-09-22,111.6,1146,304,6.63,0.82,939.71,2177.18
2016-09-23,110.3,1143,296.8,6.65,0.82,923.89,2164.69
2016-09-26,109.5,1134,296.2,6.62,0.82,917.68,2146.1
2016-09-27,108,1128,288.7,6.64,0.82,904.92,2159.93
2016-09-28,109.1,1142,290,6.64,0.82,912.51,2171.37
2016-09-29,109.2,1128,280,6.64,0.82,901.22,2151.13
2016-09-30,109.1,1130,275.4,6.68,0.83,897.08,2168.27
2016-10-03,109.6,1142,271.5,6.63,0.83,894.08,2161.2
2016-10-04,110.8,1132,271.7,6.67,0.83,896.22,2150.49
2016-10-05,110.6,1130,277.7,6.64,0.83,901.97,2159.73
2016-10-06,111.6,1136,273.5,6.65,0.83,898.51,2160.77
2016-10-07,109.6,1136,270.3,6.68,0.83,888.48,2153.74
2016-10-10,110.2,1147,270.7,6.67,0.82,891.68,2163.66
2016-10-11,105.9,1136,268.9,6.72,0.82,885.79,2136.73
2016-10-12,105.6,1127,267.4,6.75,0.82,884.64,2139.18
2016-10-13,103.9,1105,265.7,6.74,0.82,876.15,2132.55
2016-10-14,106.5,1123,270.5,6.76,0.82,891.62,2132.98
2016-10-17,106.8,1117,272.6,6.77,0.82,892.73,2126.5
2016-10-18,107.7,1137,275.3,6.77,0.83,904.55,2139.6
2016-10-19,108.7,1145,276.3,6.78,0.83,912.48,2144.29
2016-10-20,108.8,1156,278.2,6.78,0.83,916.01,2141.34
2016-10-21,109,1135,283.6,6.83,0.83,923.99,2141.16
2016-10-24,109.8,1144,282.1,6.83,0.83,923.04,2151.33
2016-10-25,108.4,1114,276.9,6.84,0.83,912.35,2143.16
2016-10-26,107.9,1104,275,6.81,0.82,903.63,2139.43
2016-10-27,108.1,1142,279.3,6.81,0.83,908.91,2133.04
2016-10-28,108.1,1130,237.5,6.81,0.82,860.63,2126.41
2016-10-31,108.7,1118,242.4,6.8,0.82,866.41,2126.15
2016-11-01,105.4,1064,241.2,6.75,0.82,850.53,2111.72
2016-11-02,101.1,1067,237.9,6.71,0.82,832.68,2097.94
2016-11-03,99.92,1189,236.8,6.73,0.82,835.09,2088.66
2016-11-04,99.56,1158,229.3,6.71,0.82,821.29,2085.18
2016-11-07,103.7,1189,230.1,6.73,0.82,832.61,2131.52
2016-11-08,94.22,1174,225.3,6.74,0.82,819.42,2139.56
2016-11-09,86.2,1226,234.5,6.75,0.82,822.58,2163.26
2016-11-10,85.22,1211,230.9,6.83,0.82,814.03,2167.48
2016-11-11,86.5,1200,228.5,6.83,0.82,810,2164.45
2016-11-14,86.7,1202,228.7,6.91,0.81,809.54,2164.2
2016-11-15,88.08,1217,231.6,6.91,0.82,817.52,2180.39
2016-11-16,87.9,1229,230.8,6.95,0.82,817.84,2176.94
2016-11-17,88.62,1249,229.8,6.94,0.82,820.25,2187.12
2016-11-18,88.06,1246,229.2,7,0.82,821.76,2181.9
2016-11-21,88.32,1245,227.3,7,0.82,820.92,2198.18
2016-11-22,86.38,1251,224,7.01,0.82,817.55,2202.94
2016-11-23,88.04,1233,220.7,7.02,0.82,813.49,2204.72
2016-11-24,92.62,1227,221,7.05,0.82,815.59,2209.035
2016-11-25,93.8,1252,225.5,7.02,0.82,824.87,2213.35
2016-11-28,94.86,1229,229,7.03,0.82,827.5,2201.72
2016-11-29,94.04,1237,230.1,7.03,0.82,830.19,2204.66
2016-11-30,92.64,1216,238,7,0.82,836.06,2198.81
2016-12-01,90.06,1186,235.9,7,0.83,828.88,2191.08
2016-12-02,87.5,1180,237.6,6.99,0.83,828.05,2191.95
2016-12-05,87.5,1193,239,6.95,0.83,831.71,2204.71
2016-12-06,85.06,1155,239.9,6.93,0.83,831.23,2212.23
2016-12-07,85.24,1160,243,6.93,0.83,834.19,2241.35
2016-12-08,81.08,1165,243.8,6.91,0.83,839.18,2246.19
2016-12-09,79.4,1200,253.9,7.04,0.83,857.64,2259.53
2016-12-12,79.8,1175,250.8,7.02,0.83,851.47,2256.96
2016-12-13,81.3,1172,251.6,7.01,0.83,859.24,2271.72
2016-12-14,82.82,1147,248.2,6.99,0.82,855.78,2253.28
2016-12-15,84.68,1145,254.4,7.14,0.83,869.05,2262.03
2016-12-16,86.5,1139,255.3,7.12,0.82,872.77,2258.07
2016-12-19,85.5,1150,254.5,7.13,0.82,872.3,2262.53
2016-12-20,86.8,1160,254.8,7.17,0.82,874.35,2270.76
2016-12-21,87.86,1151,253.5,7.13,0.82,873.78,2265.18
2016-12-22,88.46,1136,254.3,7.12,0.82,876.42,2260.96
2016-12-23,87.74,1141,255,7.12,0.82,877.97,2263.79
2016-12-27,88.24,1167,254.8,7.12,0.82,880.95,2268.88
2016-12-28,89.48,1174,255.2,7.15,0.82,882.03,2249.92
2016-12-29,89.94,1177,256,7.11,0.82,885.54,2249.26
2016-12-30,91.8,1173,254.7,7.05,0.82,883.96,2238.83
2017-01-02,96.02,1192,259,7.1,0.82,899.96,2248.33
2017-01-03,94.2,1204,258.6,7.16,0.83,896.85,2257.83
2017-01-04,92.86,1236,256,7.12,0.83,891.45,2270.75
2017-01-05,93.18,1291,259.2,7.08,0.82,900.42,2269
2017-01-06,94.08,1300,257,7.02,0.83,900.87,2276.98
2017-01-09,94.36,1290,256.1,7.07,0.82,896.27,2268.9
2017-01-10,94.4,1287,254,7.04,0.82,890.83,2268.9
2017-01-11,96.12,1291,255.3,7.08,0.82,897.45,2275.32
2017-01-12,94.52,1250,245.1,6.96,0.82,883.78,2270.44
2017-01-13,95.1,1286,250.3,6.97,0.82,897.69,2274.64
2017-01-16,95.6,1263,252.2,7.02,0.82,897.75,2271.265
2017-01-17,94.52,1264,249.9,6.96,0.82,893.07,2267.89
2017-01-18,94.9,1275,250.5,6.97,0.82,890.94,2271.89
2017-01-19,94.2,1262,250.5,6.97,0.82,892.89,2263.69
2017-01-20,95.26,1250,248.8,6.99,0.83,891.71,2271.31
2017-01-23,93.2,1273,243.8,6.94,0.83,883.4,2265.2
2017-01-24,93.14,1288,240,6.92,0.83,879.8,2280.07
2017-01-25,94.1,1298,242.4,6.92,0.83,890.76,2298.37
2017-01-26,94.7,1314,245.7,6.95,0.83,897.12,2296.68
2017-01-27,97.02,1327,248.6,6.96,0.83,904.82,2294.69
2017-01-30,96,1333,248,7,0.84,901.43,2280.9
2017-01-31,96.32,1328,247.4,6.92,0.84,902.06,2278.87
2017-02-01,99.4,1349,249.5,6.89,0.84,911.78,2279.55
2017-02-02,100.7,1362,231.3,6.88,0.84,895.29,2280.85
2017-02-03,101.4,1377,232.4,6.92,0.84,899.82,2297.42
2017-02-06,100,1402,232.5,6.94,0.84,894.9,2292.56
2017-02-07,98.48,1402,233.5,6.97,0.84,894.33,2293.08
2017-02-08,100.4,1379,233,6.97,0.84,888.58,2294.67
2017-02-09,101.2,1418,240.2,6.95,0.84,904.61,2307.87
2017-02-10,100.9,1424,241.4,6.99,0.83,908.83,2316.1
2017-02-13,101.7,1435,241.7,7,0.84,913.14,2328.25
2017-02-14,103,1428,241.7,7,0.84,912.97,2337.58
2017-02-15,103.8,1430,241.7,7.04,0.84,915.3,2349.25
2017-02-16,103.9,1433,246.4,6.98,0.84,920.4,2347.22
2017-02-17,103.4,1407,247,6.98,0.84,917.69,2351.16
2017-02-20,102.7,1395,246,7,0.84,913.69,2358.27
2017-02-21,105.7,1422,249.7,7.05,0.84,922.83,2365.38
2017-02-22,105.2,1415,249.4,7.07,0.84,921.32,2362.82
2017-02-23,106,1424,248.8,7.03,0.84,919.49,2363.81
2017-02-24,104.1,1371,249.3,7.01,0.84,912.06,2367.34
2017-02-27,103.2,1347,249.5,7.02,0.84,911.4,2369.75
2017-02-28,104.1,1390,249.2,7.01,0.84,911.54,2363.64
2017-03-01,105.6,1375,245.9,7.06,0.84,917.78,2395.96
2017-03-02,105,1394,245.8,7.07,0.84,918.07,2381.92
2017-03-03,104.1,1385,243.3,7.04,0.83,911.99,2383.12
2017-03-06,105.1,1370,238.4,7.02,0.83,905.47,2375.31
2017-03-07,105.1,1362,235,7.03,0.83,899.12,2368.39
2017-03-08,105.6,1352,232.6,7.04,0.83,897.84,2362.98
2017-03-09,103.9,1367,233.1,7.05,0.82,897.32,2364.87
2017-03-10,105,1392,235.4,7.01,0.81,905.59,2372.6
2017-03-13,104.9,1420,235.4,6.97,0.81,908.97,2373.47
2017-03-14,105.1,1443,236.9,6.99,0.81,910.99,2365.45
2017-03-15,105.1,1454,234.9,7,0.81,910.49,2385.26
2017-03-16,105.1,1482,236,6.93,0.81,914.66,2381.38
2017-03-17,105.9,1475,235.6,6.92,0.82,912.95,2378.25
2017-03-20,107.1,1448,237.4,6.91,0.81,914.02,2373.47
2017-03-21,107.2,1415,234.7,6.88,0.81,902.12,2344.02
2017-03-22,106.4,1395,233.5,6.88,0.81,896.72,2348.45
2017-03-23,109.5,1394,234.2,6.89,0.81,904.3,2345.96
2017-03-24,110.1,1406,231.6,6.88,0.81,904.22,2343.98
2017-03-27,109.6,1383,233.5,6.83,0.81,902.68,2341.59
2017-03-28,109.7,1402,235.1,6.85,0.81,907.65,2358.57
2017-03-29,110,1427,236,6.92,0.81,907.89,2361.13
2017-03-30,112.6,1413,236.4,6.93,0.81,911.95,2368.06
2017-03-31,113.4,1343,239.5,6.96,0.81,915.51,2362.72
2017-04-03,112.7,1264,238.9,6.98,0.81,908.26,2358.84
2017-04-04,114.6,1289,250.7,6.98,0.81,924.15,2360.16
2017-04-05,113.5,1257,251.1,6.96,0.81,925.74,2352.95
2017-04-06,114.9,1255,248,6.97,0.81,922.79,2357.49
2017-04-07,113.1,1240,247.4,7,0.81,919.38,2355.54
2017-04-10,114,1278,251.8,7.03,0.81,927.75,2357.16
2017-04-11,114.8,1270,252.2,7.01,0.82,927.88,2353.78
2017-04-12,114.9,1255,253.5,7.01,0.82,934.61,2344.93
2017-04-18,113.9,1278,252.4,6.96,0.82,923.09,2342.19
2017-04-19,115.5,1299,253,6.94,0.81,929.23,2338.17
2017-04-20,115.8,1313,252.4,6.92,0.81,935.15,2355.84
2017-04-21,114.2,1305,249.7,6.95,0.8,927.47,2348.69
2017-04-24,116,1316,250,6.86,0.8,938.87,2374.15
2017-04-25,116.7,1317,253.7,6.83,0.8,944.82,2388.61
2017-04-26,117.2,1367,256.4,6.83,0.8,954.4,2387.45
2017-04-27,116.6,1371,265.8,6.84,0.8,964.46,2388.77
2017-04-28,117.6,1358,265.7,6.81,0.8,968.57,2384.2
2017-05-01,118.5,1372,261.6,6.81,0.795,964.53,2388.33
2017-05-02,118.3,1381,264.7,6.81,0.79,969.06,2391.17
2017-05-03,116.9,1370,282.6,6.81,0.79,981.92,2388.13
2017-05-04,118.2,1371,281,6.81,0.78,984.43,2389.52
2017-05-05,124.2,1367,278,6.78,0.78,990.92,2399.29
2017-05-08,124,1372,277.5,6.8,0.79,989.47,2399.38
2017-05-09,123.6,1344,273.8,6.83,0.79,981.7,2396.92
2017-05-10,123.5,1403,275.2,6.84,0.79,989.34,2399.63
2017-05-11,123.3,1357,274.9,6.85,0.8,987.66,2394.44
2017-05-15,124,1383,274.4,6.78,0.8,991.15,2402.32
2017-05-16,122.2,1389,274.9,6.73,0.79,989.13,2400.67
2017-05-17,118.1,1340,269.2,6.69,0.79,968.94,2357.03
2017-05-18,121.1,1405,270.8,6.69,0.79,974.4,2365.72
2017-05-19,120.7,1418,272.4,6.66,0.79,981.18,2381.73
2017-05-22,121.4,1401,277.1,6.62,0.79,988.02,2394.02
2017-05-23,120.7,1382,277.3,6.64,0.79,988.59,2398.42
2017-05-24,119.8,1387,277,6.65,0.79,988.26,2404.39
2017-05-29,120,1363,276.6,6.65,0.79,983.05,2408.65
2017-05-30,117.9,1362,280.8,6.66,0.79,987.64,2412.91
2017-05-31,117.7,1413,281.4,6.63,0.79,995.63,2411.8
2017-06-01,117,1440,284.4,6.63,0.78,999.52,2430.06
2017-06-02,114.8,1453,291.5,6.63,0.78,1011.26,2439.07
2017-06-06,120.2,1454,287.5,6.61,0.78,1008.34,2429.33
2017-06-07,120.7,1417,281.9,6.63,0.78,1001.13,2433.14
2017-06-08,121.3,1408,282.4,6.62,0.78,998.11,2433.79
2017-06-09,122.9,1404,284.9,6.66,0.78,1004.88,2431.77
2017-06-12,122.1,1371,288.4,6.63,0.78,1002.31,2429.39
2017-06-13,123.1,1423,290.9,6.63,0.79,1012.54,2440.35
2017-06-14,122.3,1413,292,6.64,0.79,1015.15,2437.92
2017-06-15,120.5,1395,285.2,6.66,0.79,1000.59,2432.46
2017-06-16,119.1,1402,285,6.66,0.79,1005.06,2433.15
2017-06-19,119.6,1424,290.8,6.64,0.79,1019.93,2453.46
2017-06-20,117.5,1417,290.5,6.67,0.78,1016.74,2437.03
2017-06-21,119.1,1441,290.4,6.67,0.78,1014.83,2435.61
2017-06-22,117.8,1476,292.2,6.66,0.78,1014.03,2434.5
2017-06-23,117.7,1478,294,6.66,0.79,1014.16,2438.3
2017-06-26,115.9,1456,294.3,6.65,0.78,1014.47,2439.07
2017-06-27,115.6,1428,287.9,6.59,0.78,1000.22,2419.38
2017-06-28,117,1396,283.9,6.54,0.77,996.2,2440.69
2017-06-29,115.4,1397,277.2,6.52,0.78,982.16,2419.7
2017-06-30,120.2,1389,278.8,6.52,0.78,988.14,2423.41
2017-07-03,122.9,1381,279,6.54,0.78,996.76,2429.01
2017-07-04,122.6,1375,277.4,6.55,0.78,993.32,2430.775
2017-07-05,123.9,1389,277,6.56,0.78,997.36,2432.54
2017-07-06,123.1,1376,274.8,6.53,0.78,989.07,2409.75
2017-07-07,123.5,1382,273.3,6.52,0.78,989.05,2425.18
2017-07-10,123.7,1386,274,6.53,0.78,995.05,2427.43
2017-07-11,122.6,1380,272.5,6.52,0.78,991.44,2425.53
2017-07-12,123.6,1414,278.5,6.5,0.79,1003.59,2443.25
2017-07-13,123.4,1412,276.2,6.51,0.79,1001.88,2447.83
2017-07-14,123.8,1430,277.7,6.51,0.79,1007.08,2459.27
2017-07-17,124.3,1434,279.7,6.49,0.79,1012.48,2459.14
2017-07-18,123.6,1450,275.8,6.44,0.8,1008.05,2460.61
2017-07-19,122.6,1438,274.9,6.45,0.8,1007.88,2473.83
2017-07-20,122.7,1432,278.1,6.48,0.8,1009.44,2473.45
2017-07-21,122.4,1438,273.3,6.39,0.8,1000.36,2472.54
2017-07-24,121.7,1411,267.3,6.38,0.8,987.29,2469.91
2017-07-25,123.3,1417,268.5,6.36,0.8,993.27,2477.13
2017-07-26,125.4,1428,267.3,6.39,0.8,996.59,2477.83
2017-07-27,122.2,1437,264,6.36,0.8,995.88,2475.42
2017-07-28,122.9,1429,265,6.34,0.8,992.78,2472.1
2017-07-31,122.8,1429,268.1,6.34,0.8,997.52,2470.3
2017-08-01,122.2,1411,266.8,6.3,0.8,997.68,2476.35
2017-08-02,120.8,1398,265.9,6.29,0.8,993.87,2477.57
2017-08-03,117.8,1399,267.2,6.27,0.79,990.88,2472.16
2017-08-04,120.1,1389,266.2,6.27,0.79,997.57,2476.83
2017-08-07,120.8,1408,263,6.31,0.79,995.92,2480.91
2017-08-08,122.2,1395,261.9,6.3,0.8,988.63,2474.92
2017-08-09,122.8,1386,282.5,6.34,0.8,1008.9,2474.02
2017-08-10,121.3,1333,280.8,6.34,0.8,1000.23,2438.21
2017-08-11,121.4,1359,289.7,6.32,0.79,1008.24,2441.32
2017-08-14,122.1,1358,287.6,6.3,0.8,1010.18,2465.84
2017-08-15,120.8,1360,289,6.33,0.8,1009.97,2464.61
2017-08-16,124.5,1366,286,6.35,0.8,1007.79,2468.11
2017-08-17,114.6,1360,292,6.36,0.8,1002.28,2430.01
2017-08-18,117.5,1324,286.4,6.33,0.8,996.55,2425.55
2017-08-21,115.5,1310,287.6,6.32,0.8,998.96,2428.37
2017-08-22,114,1339,291.3,6.32,0.8,1011.5,2452.51
2017-08-23,113.4,1301,287.9,6.3,0.8,1003.23,2444.04
2017-08-24,113.2,1448,288,6.3,0.8,1011.63,2438.97
2017-08-25,113.2,1401,289,6.3,0.81,1010.12,2443.05
2017-08-28,112.4,1425,290.7,6.24,0.8,1010.7,2444.24
2017-08-29,111.4,1440,288.3,6.17,0.8,1002.01,2446.3
2017-08-30,112.3,1429,291.2,6.24,0.8,1008.45,2457.59
2017-08-31,113.8,1458,298,6.29,0.8,1021.59,2471.65
2017-09-01,115,1460,298.4,6.24,0.8,1026.06,2476.55
2017-09-04,115.6,1447,297,6.25,0.8,1020.95,2467.2
2017-09-05,115.1,1446,295.8,6.26,0.8,1014.94,2457.85
2017-09-06,113,1425,299,6.24,0.8,1010.45,2465.54
2017-09-07,112.8,1442,299,6.21,0.8,1015,2465.1
2017-09-08,112.1,1454,296.9,6.17,0.8,1013.13,2461.43
2017-09-11,114.5,1455,301.6,6.2,0.79,1023.06,2488.11
2017-09-12,113.7,1438,301.6,6.23,0.79,1022.82,2496.48
2017-09-13,111.9,1445,304,6.21,0.79,1022.29,2498.37
2017-09-14,112.1,1453,302.6,6.26,0.79,1022.23,2495.62
2017-09-15,108.7,1416,300.5,6.22,0.8,1008.13,2500.23
2017-09-18,111.1,1426,302,6.23,0.8,1015.39,2503.87
