"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","SP500"
2011-12-27,6465.23,318.6,129.6,101.34,1265.43
2011-12-28,6437.33,318.2,131.1,99.36,1249.64
2011-12-29,6489.64,323.2,131.2,99.65,1263.02
2011-12-30,6611.69,337.5,132,98.83,1257.6
2012-01-02,6712.82,345,134.5,100.895,1267.33
2012-01-03,6754.67,354.3,133.8,102.96,1277.06
2012-01-04,6733.74,354.1,132.4,103.22,1277.3
2012-01-05,6883.69,355.3,135.8,101.81,1281.06
2012-01-06,6726.77,353.1,136,101.56,1277.81
2012-01-09,6691.9,363.9,139.3,101.31,1280.7
2012-01-10,6716.31,380.5,138.4,102.24,1292.08
2012-01-11,6639.59,376.8,136.6,100.87,1292.48
2012-01-12,6817.44,382.5,136.4,99.1,1295.5
2012-01-13,6800,382.6,135.4,98.7,1289.09
2012-01-16,6733.74,389,137.8,99.705,1291.38
2012-01-17,6765.13,397.6,138.7,100.71,1293.67
2012-01-18,6866.26,400,138.7,100.59,1308.04
2012-01-19,6873.23,410,139.2,100.39,1314.5
2012-01-20,6834.87,405,136.6,98.46,1315.38
2012-01-23,6852.31,409.1,135.1,99.58,1316
2012-01-24,6887.18,404.5,133.9,98.95,1314.65
2012-01-25,7016.2,411.6,134.4,99.4,1326.06
2012-01-26,7204.51,426.5,134.5,99.7,1318.43
2012-01-27,7016.2,417.9,133.1,99.56,1316.33
2012-01-30,6942.97,413.8,132,98.78,1313.01
2012-01-31,7302.15,420,134.4,98.48,1312.41
2012-02-01,7616,424.5,136,97.61,1324.09
2012-02-02,7532.31,429.2,141.9,96.36,1325.54
2012-02-03,7706.67,433.8,146.3,97.84,1344.9
2012-02-06,7720.61,432.6,147.2,96.91,1344.33
2012-02-07,7727.59,434.5,150.5,98.41,1347.05
2012-02-08,7748.51,433.5,151.6,98.71,1349.96
2012-02-09,7839.18,429.2,150.5,99.84,1351.95
2012-02-10,7762.46,427.8,151.2,98.67,1342.64
2012-02-13,7929.84,430.7,154.2,100.91,1351.77
2012-02-14,7950.77,430.6,153.2,100.74,1350.5
2012-02-15,8125.13,437.7,157.8,101.8,1343.23
2012-02-16,7992.61,430,156,102.31,1358.04
2012-02-17,8278.56,440.1,155.5,103.24,1361.23
2012-02-20,8376.2,458,156.9,104.54,1361.72
2012-02-21,8264.61,455.4,156,105.84,1362.21
2012-02-22,7804.31,453.4,156.9,106.28,1357.66
2012-02-23,7762.46,442.7,159.3,107.83,1363.46
2012-02-24,7936.82,451.4,158.8,109.77,1365.74
2012-02-27,7643.9,446.3,157,108.56,1367.59
2012-02-28,7664.82,450,159.8,106.55,1372.18
2012-02-29,7846.15,444,156.5,107.07,1365.68
2012-03-01,8125.13,445,158.2,108.84,1374.09
2012-03-02,8006.56,443.4,158.9,106.7,1369.63
2012-03-05,7860.1,436.5,158.9,106.72,1364.33
2012-03-06,7560.2,415.2,155.6,104.7,1343.36
2012-03-07,7560.2,423,157.3,106.16,1352.63
